"Time","Cam Hue (N3 - NZ)","Cam Sat (N3 - NZ)","Cam Val (N3 - NZ)","Air Hum (N3 - NZ)","Air Temp (N3 - NZ)","Soil Hum (N3 - NZ)","Soil Temp (N3 - NZ)","Soil Nit (N3 - NZ)","Soil Pho (N3 - NZ)","Soil Pot (N3 - NZ)","Soil pH (N3 - NZ)","Soil EC (N3 - NZ)"
1720315800000,7,4,3,36.55,24.09,20.9,15.2,46,24.09,101,0,185
1720316400000,7,4,3,36.66,24.08,21.1,15.3,46,24.08,101,0,185
1720317000000,7,4,3,36.8,24.03,20.7,15.3,46,24.03,101,0,185
1720317600000,7,4,3,37.16,24.32,21,15.4,46,24.32,101,0,185
1720318200000,7,4,3,37.13,24.55,20.8,15.5,46,24.55,101,0,185
1720318800000,7,4,3,37.19,24.52,20.7,15.6,46,24.52,101,0,185
1720319400000,7,4,3,36.8,24.39,20.9,15.7,46,24.39,101,0,185
1720320000000,7,4,3,36.84,24.19,20.9,15.7,46,24.19,101,0,185
1720320600000,7,4,3,36.8,24.05,20.7,15.7,46,24.05,101,0,185
1720321200000,7,4,3,36.69,24.15,20.7,15.7,45,24.15,101,0,184
1720321800000,7,4,3,36.76,24.19,20.6,15.7,45,24.19,101,0,184
1720322400000,7,4,3,36.84,24.09,20.6,15.7,45,24.09,101,0,184
1720323000000,7,4,3,36.8,23.99,20.7,15.7,45,23.99,101,0,184
1720323600000,7,4,3,36.75,23.99,20.6,15.7,45,23.99,101,0,184
1720324200000,7,4,3,36.9,23.9,20.6,15.7,45,23.9,101,0,184
1720324800000,7,4,3,36.93,23.81,20.7,15.7,45,23.81,101,0,184
1720325400000,7,4,3,36.96,23.62,20.5,15.7,45,23.62,100,0,183
1720326000000,7,4,3,36.85,23.54,20.5,15.6,45,23.54,100,0,183
1720326600000,7,4,3,36.86,23.37,20.6,15.6,45,23.37,100,0,183
1720327200000,7,4,3,36.82,23.22,20.6,15.5,45,23.22,100,0,183
1720327800000,7,4,3,36.81,23.1,20.5,15.5,45,23.1,100,0,182
1720328400000,7,4,3,36.86,22.93,20.5,15.4,45,22.93,100,0,182
1720329000000,7,4,3,36.85,22.8,20.5,15.4,45,22.8,100,0,182
1720329600000,7,4,3,37.08,22.68,20.5,15.3,45,22.68,100,0,182
1720330200000,7,4,3,37.08,22.57,20.7,15.2,45,22.57,100,0,182
1720330800000,7,4,3,37.08,22.5,20.5,15.2,44,22.5,99,0,181
1720331400000,7,4,3,37.14,22.41,20.4,15.1,44,22.41,99,0,181
1720332000000,7,4,3,37.16,22.36,20.5,15,44,22.36,99,0,181
1720332600000,7,4,3,37.36,22.34,20.5,15,44,22.34,99,0,181
1720333200000,7,4,3,37.69,22.33,20.4,15,44,22.33,99,0,181
1720333800000,7,4,3,37.96,22.35,20.3,15,44,22.35,99,0,181
1720334400000,7,4,3,38.01,22.41,20.4,14.9,44,22.41,99,0,180
1720335000000,7,4,3,38.03,22.34,20.2,14.8,44,22.34,99,0,180
1720335600000,7,4,3,38.38,22.35,20.4,14.9,44,22.35,99,0,180
1720336200000,7,4,3,38.41,22.38,20.2,14.9,44,22.38,99,0,180
1720336800000,7,4,3,38.49,22.41,20.4,14.8,44,22.41,99,0,180
1720337400000,7,4,3,38.48,22.34,20.3,14.8,44,22.34,99,0,180
1720338000000,7,4,3,38.58,22.3,20.4,14.8,44,22.3,99,0,180
1720338600000,7,4,3,38.54,22.27,20.5,14.8,44,22.27,99,0,180
1720339200000,7,4,3,38.73,22.25,20.2,14.8,44,22.25,99,0,180
1720339800000,7,4,3,38.8,22.24,20.3,14.7,44,22.24,99,0,180
1720340400000,7,4,3,38.91,22.24,20.3,14.7,44,22.24,99,0,180
1720341000000,7,4,3,38.95,22.23,20.4,14.7,44,22.23,99,0,180
1720341600000,7,4,3,38.87,22.23,20.2,14.7,43,22.23,98,0,179
1720342200000,7,4,3,38.9,22.18,20.3,14.7,43,22.18,98,0,179
1720342800000,7,4,3,39.03,22.2,20.2,14.7,43,22.2,98,0,179
1720343400000,7,4,3,38.93,22.26,20.3,14.6,43,22.26,98,0,179
1720344000000,7,4,3,39.13,22.27,20.3,14.6,43,22.27,98,0,179
1720344600000,7,4,3,39.23,22.25,20.2,14.6,43,22.25,98,0,179
1720345200000,7,4,3,39.15,22.27,20.3,14.6,43,22.27,98,0,179
1720345800000,7,4,3,39.22,22.27,20.3,14.6,43,22.27,98,0,179
1720346400000,7,4,3,39.17,22.27,20.4,14.6,43,22.27,97,0,178
1720347000000,7,4,3,39.39,22.28,20.3,14.6,43,22.28,97,0,178
1720347600000,7,4,3,39.32,22.3,20.1,14.6,43,22.3,97,0,178
1720348200000,7,4,3,39.48,22.28,20.2,14.6,43,22.28,97,0,178
1720348800000,7,4,3,39.71,22.31,20.3,14.7,43,22.31,97,0,178
1720349400000,7,4,3,39.6,22.3,20.1,14.7,43,22.3,97,0,178
1720350000000,7,4,3,39.68,22.29,20.2,14.7,43,22.29,97,0,178
1720350600000,7,4,3,39.57,22.29,20.3,14.6,43,22.29,97,0,178
1720351200000,7,4,3,39.67,22.27,20.2,14.6,43,22.27,97,0,178
1720351800000,7,4,3,39.69,22.26,20,14.6,43,22.26,97,0,178
1720352400000,7,4,3,39.66,22.23,20.1,14.6,43,22.23,97,0,178
1720353000000,7,4,3,39.73,22.17,20.2,14.6,43,22.17,97,0,178
1720353600000,7,4,3,39.82,22.14,20.2,14.6,42,22.14,97,0,177
1720354200000,7,4,3,39.79,22.04,20.1,14.5,42,22.04,97,0,177
1720354800000,7,4,3,39.89,21.94,20,14.5,42,21.94,97,0,177
1720355400000,7,4,3,39.83,21.9,20,14.4,42,21.9,97,0,177
1720356000000,7,4,3,39.77,21.82,20,14.4,42,21.82,97,0,177
1720356600000,7,4,3,39.9,21.76,19.8,14.3,42,21.76,97,0,177
1720357200000,7,4,3,39.97,21.73,20,14.3,42,21.73,96,0,176
1720357800000,7,4,3,39.98,21.7,19.9,14.2,42,21.7,96,0,176
1720358400000,7,4,3,40,21.66,20.1,14.2,42,21.66,96,0,176
1720359000000,7,4,3,39.96,21.65,19.8,14.1,42,21.65,96,0,176
1720359600000,7,4,3,39.89,21.57,20,14.1,42,21.57,96,0,176
1720360200000,7,4,3,39.89,21.52,20,14,41,21.52,96,0,175
1720360800000,7,4,3,39.72,21.43,20.1,14,41,21.43,96,0,175
1720361400000,7,4,3,39.64,21.33,19.8,14,41,21.33,96,0,175
1720362000000,7,4,3,39.54,21.22,19.9,13.9,41,21.22,96,0,175
1720362600000,7,4,3,39.56,21.13,19.9,13.8,41,21.13,96,0,175
1720363200000,7,4,3,39.44,21.03,19.9,13.7,41,21.03,95,0,174
1720363800000,7,4,3,39.42,20.97,19.8,13.7,41,20.97,95,0,174
1720364400000,7,4,3,39.39,20.97,19.8,13.6,41,20.97,95,0,174
1720365000000,7,4,3,39.38,20.95,19.8,13.6,41,20.95,95,0,174
1720365600000,7,4,3,39.54,20.94,19.8,13.5,41,20.94,95,0,174
1720366200000,7,4,3,39.44,20.9,19.8,13.5,40,20.9,95,0,173
1720366800000,7,4,3,39.35,20.98,19.9,13.4,40,20.98,95,0,173
1720367400000,7,4,3,39.23,20.92,19.7,13.4,40,20.92,95,0,173
1720368000000,7,4,3,39.32,20.88,20,13.4,40,20.88,95,0,173
1720368600000,7,4,3,39.39,20.89,19.8,13.3,40,20.89,95,0,173
1720369200000,7,4,3,39.37,20.88,19.8,13.3,40,20.88,94,0,172
1720369800000,7,4,3,39.38,20.85,19.8,13.3,40,20.85,94,0,172
1720370400000,7,4,3,39.55,20.89,19.6,13.3,40,20.89,94,0,172
1720371000000,7,4,3,39.61,20.96,19.8,13.3,40,20.96,94,0,172
1720371600000,7,4,3,39.71,20.98,20,13.3,40,20.98,94,0,172
1720372200000,7,4,3,39.88,21.05,19.8,13.3,40,21.05,94,0,172
1720372800000,7,4,3,40.05,21.09,19.7,13.3,40,21.09,94,0,172
1720373400000,7,4,3,40.15,21.1,19.6,13.3,40,21.1,94,0,172
1720374000000,7,4,3,40.16,21.13,19.7,13.3,40,21.13,94,0,172
1720374600000,7,4,3,40.28,21.19,19.7,13.3,40,21.19,94,0,172
1720375200000,7,4,3,40.16,21.14,19.6,13.4,40,21.14,94,0,172
1720375800000,7,4,3,40.32,21.15,19.7,13.4,40,21.15,94,0,172
1720376400000,7,4,3,40.24,21.17,19.7,13.4,40,21.17,94,0,172
1720377000000,7,4,3,40.08,21.19,19.7,13.4,40,21.19,94,0,172
1720377600000,7,4,3,40.04,21.21,19.6,13.4,39,21.21,94,0,171
1720378200000,7,4,3,40.29,21.23,19.6,13.4,39,21.23,94,0,171
1720378800000,7,4,3,40.41,21.22,19.6,13.4,39,21.22,94,0,171
1720379400000,7,4,3,40.41,21.22,19.6,13.4,39,21.22,94,0,171
1720380000000,7,4,3,40.36,21.25,19.6,13.4,39,21.25,94,0,171
1720380600000,7,4,3,40.01,21.14,19.6,13.5,39,21.14,94,0,171
1720381200000,7,4,3,40.15,21.1,19.6,13.5,39,21.1,94,0,171
1720381800000,7,4,3,40.17,21.83,19.6,13.6,39,21.83,94,0,171
1720382400000,7,4,3,40.22,22.53,19.6,13.8,39,22.53,94,0,171
1720383000000,7,4,3,40.28,23.12,19.6,14,39,23.12,94,0,171
1720383600000,7,4,3,40.18,23.6,19.5,14.3,39,23.6,94,0,171
1720384200000,7,4,3,40.14,23.95,19.4,14.5,39,23.95,94,0,171
1720384800000,7,4,3,40.13,24.21,19.6,14.7,39,24.21,94,0,171
1720385400000,7,4,3,40.17,24.43,19.5,15,40,24.43,94,0,172
1720386000000,7,4,3,40.18,24.67,19.4,15.2,40,24.67,94,0,172
1720386600000,7,4,3,40.21,24.88,19.4,15.4,40,24.88,94,0,172
1720387200000,7,4,3,40.21,25.11,19.4,15.6,40,25.11,94,0,172
1720387800000,7,4,3,40.31,25.4,19.3,15.8,40,25.4,94,0,172
1720388400000,7,4,3,40.26,25.66,19.2,16,40,25.66,94,0,172
1720389000000,7,4,3,40.23,25.87,19.3,16.2,40,25.87,94,0,172
1720389600000,7,4,3,40.21,25.96,19.3,16.4,40,25.96,94,0,172
1720390200000,7,4,3,40.07,26.05,19.2,16.6,40,26.05,94,0,172
1720390800000,7,4,3,40.09,26.17,19.1,16.8,40,26.17,94,0,172
1720391400000,7,4,3,39.98,26.38,19.1,16.9,40,26.38,94,0,172
1720392000000,7,4,3,40.11,26.54,19.1,17.1,40,26.54,94,0,172
1720392600000,7,4,3,39.98,26.69,19.1,17.2,40,26.69,94,0,172
1720393200000,7,4,3,39.89,26.79,19,17.3,40,26.79,94,0,172
1720393800000,7,4,3,39.89,26.85,18.9,17.5,40,26.85,94,0,172
1720394400000,7,4,3,39.85,27,18.7,17.6,40,27,94,0,172
1720395000000,7,4,3,39.77,27.22,18.9,17.8,40,27.22,94,0,172
1720395600000,7,4,3,39.77,27.38,18.9,18,40,27.38,94,0,172
1720396200000,7,4,3,39.6,27.47,18.8,18.1,40,27.47,94,0,172
1720396800000,7,4,3,39.55,27.48,18.8,18.2,40,27.48,94,0,172
1720397400000,7,4,3,39.42,27.49,18.7,18.3,39,27.49,94,0,171
1720398000000,7,4,3,39.47,27.56,18.8,18.4,39,27.56,94,0,171
1720398600000,7,4,3,39.48,27.67,18.7,18.5,39,27.67,94,0,171
1720399200000,7,4,3,39.63,27.79,18.6,18.7,39,27.79,94,0,171
1720399800000,7,4,3,39.84,27.91,18.6,18.8,39,27.91,94,0,171
1720400400000,7,4,3,39.91,28.02,18.5,18.9,39,28.02,94,0,171
1720401000000,7,4,3,40,28.16,18.5,19,39,28.16,94,0,171
1720401600000,7,4,3,39.96,28.24,18.4,19.1,39,28.24,93,0,170
1720402200000,7,4,3,40.03,28.35,18.4,19.3,39,28.35,93,0,170
1720402800000,7,4,3,40.1,28.42,18.4,19.4,39,28.42,93,0,170
1720403400000,7,4,3,40.16,28.51,18.1,19.5,39,28.51,93,0,170
1720404000000,7,4,3,39.93,28.61,18.1,19.6,39,28.61,93,0,170
1720404600000,7,4,3,39.89,28.68,20.5,19.5,51,28.68,107,0.2,196
1720405200000,7,4,3,39.43,28.69,20.7,19.6,52,28.69,108,0.2,197
1720405800000,7,4,3,39.41,28.64,20.8,19.6,52,28.64,108,0.2,198
1720406400000,7,4,3,39.22,28.61,21.1,19.6,53,28.61,109,0.3,199
1720407000000,7,4,3,39.24,28.59,21.3,19.6,53,28.59,109,0.3,199
1720407600000,7,4,3,39.09,28.61,21.2,19.6,53,28.61,110,0.3,200
1720408200000,7,4,3,39.08,28.62,21.1,19.6,53,28.62,110,0.3,200
1720408800000,7,4,3,38.84,28.63,21.3,19.7,53,28.63,110,0.3,200
1720409400000,7,4,3,38.84,28.52,21.1,19.7,54,28.52,110,0.3,201
1720410000000,7,4,3,38.74,28.44,21.4,19.7,54,28.44,110,0.3,201
1720410600000,7,4,3,38.55,28.37,21.3,19.6,54,28.37,110,0.3,201
1720411200000,7,4,3,38.49,28.26,21.4,19.6,54,28.26,110,0.3,201
1720411800000,7,4,3,38.2,28.03,21.4,19.5,54,28.03,110,0.3,201
1720412400000,7,4,3,38.15,27.84,21.4,19.4,54,27.84,110,0.3,201
1720413000000,7,4,3,37.99,27.63,21.5,19.4,54,27.63,110,0.3,201
1720413600000,7,4,3,37.84,27.54,21.4,19.3,54,27.54,110,0.3,201
1720414200000,7,4,3,37.75,27.35,21.4,19.2,53,27.35,110,0.3,200
1720414800000,7,4,3,37.71,27.23,21.6,19.1,53,27.23,110,0.3,200
1720415400000,7,4,3,37.67,27.07,21.4,19,53,27.07,110,0.3,200
1720416000000,7,4,3,37.64,26.86,21.4,18.9,53,26.86,110,0.3,200
1720416600000,7,4,3,37.89,26.71,21.3,18.8,53,26.71,110,0.3,200
1720417200000,7,4,3,37.95,26.27,21.5,18.7,53,26.27,110,0.3,200
1720417800000,7,4,3,38.29,25.87,21.5,18.6,53,25.87,110,0.3,200
1720418400000,7,4,3,38.41,25.53,21.5,18.4,53,25.53,109,0.3,199
1720419000000,7,4,3,38.1,25.2,21.4,18.2,53,25.2,109,0.3,199
1720419600000,7,4,3,38.09,24.87,21.5,18,53,24.87,109,0.3,199
1720420200000,7,4,3,38.13,24.67,21.6,17.8,53,24.67,109,0.3,199
1720420800000,7,4,3,38.15,24.46,21.5,17.6,52,24.46,108,0.2,198
1720421400000,7,4,3,38.17,24.33,21.5,17.5,52,24.33,108,0.2,198
1720422000000,7,4,3,38.37,24.23,21.5,17.3,52,24.23,108,0.2,198
1720422600000,7,4,3,38.36,24.19,21.5,17.2,52,24.19,108,0.2,198
1720423200000,7,4,3,38.51,24.07,21.5,17.1,52,24.07,108,0.2,198
1720423800000,7,4,3,38.63,23.97,21.6,17,52,23.97,108,0.2,197
1720424400000,7,4,3,38.84,23.92,21.6,16.9,52,23.92,108,0.2,197
1720425000000,7,4,3,38.8,23.88,21.4,16.8,52,23.88,108,0.2,197
1720425600000,7,4,3,38.82,23.85,21.6,16.7,52,23.85,108,0.2,197
1720426200000,7,4,3,39.02,23.76,21.5,16.6,52,23.76,108,0.2,197
1720426800000,7,4,3,39.09,23.66,21.8,16.5,52,23.66,108,0.2,197
1720427400000,7,4,3,39.09,23.6,21.5,16.4,52,23.6,108,0.2,197
1720428000000,7,4,3,39.06,23.52,21.6,16.3,51,23.52,107,0.2,196
1720428600000,7,4,3,39.16,23.49,21.6,16.2,51,23.49,107,0.2,196
1720429200000,7,4,3,39.19,23.44,21.5,16.1,51,23.44,107,0.2,196
1720429800000,7,4,3,39.09,23.36,21.6,16.1,51,23.36,107,0.2,196
1720430400000,7,4,3,39.08,23.29,21.6,16,51,23.29,107,0.2,196
1720431000000,7,4,3,39.06,23.27,21.6,15.9,51,23.27,107,0.2,196
1720431600000,7,4,3,39.1,23.22,21.6,15.8,51,23.22,107,0.2,196
1720432200000,7,4,3,38.94,23.14,21.6,15.7,51,23.14,107,0.2,195
1720432800000,7,4,3,38.93,23.02,21.6,15.7,51,23.02,107,0.2,195
1720433400000,7,4,3,38.98,22.95,21.6,15.6,51,22.95,107,0.2,195
1720434000000,7,4,3,39.03,22.87,21.6,15.5,51,22.87,107,0.2,195
1720434600000,7,4,3,39.02,22.82,21.6,15.4,51,22.82,107,0.2,195
1720435200000,7,4,3,39,22.79,21.6,15.4,51,22.79,107,0.2,195
1720435800000,7,4,3,38.81,22.69,21.6,15.3,51,22.69,107,0.2,195
1720436400000,7,4,3,39.02,22.61,21.6,15.2,50,22.61,106,0.2,194
1720437000000,7,4,3,38.85,22.54,21.5,15.2,50,22.54,106,0.2,194
1720437600000,7,4,3,38.84,22.46,21.6,15.1,50,22.46,106,0.2,194
1720438200000,7,4,3,38.76,22.38,21.5,15,50,22.38,106,0.2,194
1720438800000,7,4,3,38.61,22.29,21.7,15,50,22.29,106,0.2,194
1720439400000,7,4,3,38.56,22.16,21.6,14.8,50,22.16,106,0.2,194
1720440000000,7,4,3,38.56,22.07,21.7,14.8,50,22.07,106,0.1,193
1720440600000,7,4,3,38.7,22.02,21.6,14.7,50,22.02,106,0.1,193
1720441200000,7,4,3,38.64,21.97,21.6,14.6,50,21.97,106,0.1,193
1720441800000,7,4,3,38.67,21.95,21.5,14.6,50,21.95,106,0.1,193
1720442400000,7,4,3,38.69,21.89,21.8,14.5,50,21.89,106,0.1,193
1720443000000,7,4,3,38.79,21.9,21.6,14.4,50,21.9,106,0.1,193
1720443600000,7,4,3,38.73,21.93,21.5,14.4,50,21.93,106,0.1,193
1720444200000,7,4,3,38.72,21.9,21.5,14.4,50,21.9,106,0.1,193
1720444800000,7,4,3,38.7,21.84,21.6,14.3,50,21.84,106,0.1,193
1720445400000,7,4,3,38.7,21.78,21.7,14.3,50,21.78,106,0.1,193
1720446000000,7,4,3,38.67,21.73,21.8,14.2,49,21.73,105,0.1,192
1720446600000,7,4,3,38.66,21.68,21.6,14.2,49,21.68,105,0.1,192
1720447200000,7,4,3,38.79,21.69,21.6,14.1,49,21.69,105,0.1,192
1720447800000,7,4,3,38.75,21.65,21.8,14.1,49,21.65,105,0.1,192
1720448400000,7,4,3,38.71,21.64,21.6,14.1,49,21.64,105,0.1,192
1720449000000,7,4,3,38.78,21.62,21.7,14,49,21.62,105,0.1,192
1720449600000,7,4,3,38.7,21.63,21.8,14,49,21.63,105,0.1,192
1720450200000,7,4,3,38.68,21.58,21.6,14,49,21.58,105,0.1,192
1720450800000,7,4,3,38.59,21.59,21.6,13.9,49,21.59,105,0.1,192
1720451400000,7,4,3,38.58,21.52,21.7,13.9,49,21.52,105,0.1,192
1720452000000,7,4,3,38.6,21.43,21.7,13.8,49,21.43,105,0.1,192
1720452600000,7,4,3,38.51,21.42,21.5,13.8,49,21.42,105,0.1,191
1720453200000,7,4,3,38.46,21.39,21.6,13.8,49,21.39,105,0.1,191
1720453800000,7,4,3,38.51,21.33,21.6,13.7,49,21.33,105,0.1,191
1720454400000,7,4,3,38.47,21.27,21.7,13.7,49,21.27,105,0.1,191
1720455000000,7,4,3,38.55,21.24,21.8,13.6,49,21.24,105,0.1,191
1720455600000,7,4,3,38.57,21.24,21.7,13.6,49,21.24,105,0.1,191
1720456200000,7,4,3,38.56,21.22,21.4,13.6,49,21.22,105,0.1,191
1720456800000,7,4,3,38.56,21.16,21.6,13.6,49,21.16,105,0.1,191
1720457400000,7,4,3,38.59,21.09,21.5,13.5,49,21.09,105,0.1,191
1720458000000,7,4,3,38.75,21.1,21.6,13.4,49,21.1,105,0.1,191
1720458600000,7,4,3,38.69,21.09,21.6,13.4,49,21.09,105,0.1,191
1720459200000,7,4,3,38.73,21.05,21.7,13.4,49,21.05,105,0.1,191
1720459800000,7,4,3,38.77,20.99,21.8,13.3,49,20.99,105,0.1,191
1720460400000,7,4,3,38.65,20.96,21.6,13.3,48,20.96,104,0.1,190
1720461000000,7,4,3,38.75,20.93,21.7,13.3,48,20.93,104,0.1,190
1720461600000,7,4,3,38.63,20.88,21.8,13.3,48,20.88,104,0.1,190
1720462200000,7,4,3,38.73,20.81,21.7,13.2,48,20.81,104,0.1,190
1720462800000,7,4,3,38.81,20.83,21.7,13.2,48,20.83,104,0.1,190
1720463400000,7,4,3,38.7,20.79,21.6,13.2,48,20.79,104,0.1,190
1720464000000,7,4,3,38.73,20.77,21.7,13.1,48,20.77,104,0.1,190
1720464600000,7,4,3,38.77,20.76,21.7,13.1,48,20.76,104,0.1,190
1720465200000,7,4,3,38.82,20.73,21.8,13.1,48,20.73,104,0.1,190
1720465800000,7,4,3,38.71,20.69,21.8,13.1,48,20.69,104,0.1,190
1720466400000,7,4,3,38.72,20.66,21.7,13,48,20.66,104,0.1,190
1720467000000,7,4,3,38.56,20.55,21.7,13,48,20.55,104,0.1,190
1720467600000,7,4,3,38.83,20.69,21.6,13.1,48,20.69,104,0.1,190
1720468200000,7,4,3,38.83,21.32,21.7,13.2,48,21.32,104,0.1,190
1720468800000,7,4,3,38.8,21.97,21.6,13.3,48,21.97,104,0.1,190
1720469400000,7,4,3,38.85,22.49,21.6,13.6,48,22.49,104,0.1,190
1720470000000,7,4,3,38.88,22.96,21.9,13.8,49,22.96,105,0.1,191
1720470600000,7,4,3,38.83,23.32,21.7,14,49,23.32,105,0.1,191
1720471200000,7,4,3,38.82,23.64,21.6,14.2,49,23.64,105,0.1,192
1720471800000,7,4,3,38.6,23.84,21.8,14.4,49,23.84,105,0.1,192
1720472400000,7,4,3,38.72,24.12,21.7,14.5,49,24.12,105,0.1,192
1720473000000,7,4,3,38.77,24.54,21.7,14.8,50,24.54,106,0.1,193
1720473600000,7,4,3,38.79,24.91,21.6,15,50,24.91,106,0.1,193
1720474200000,7,4,3,38.89,25.28,21.7,15.3,50,25.28,106,0.2,194
1720474800000,7,4,3,38.88,25.63,22,15.5,50,25.63,106,0.2,194
1720475400000,7,4,3,38.76,25.86,21.7,15.7,51,25.86,107,0.2,195
1720476000000,7,4,3,38.7,26.03,21.6,15.9,51,26.03,107,0.2,195
1720476600000,7,4,3,39.05,26.26,23.5,18.3,61,26.26,119,0.6,217
1720477200000,7,4,3,39.26,26.5,23.1,18.7,59,26.5,117,0.6,213
1720477800000,7,4,3,39.08,26.52,22.9,18.8,59,26.52,117,0.6,213
1720478400000,7,4,3,38.86,26.63,22.9,18.7,59,26.63,117,0.6,213
1720479000000,7,4,3,39.04,26.76,22.9,18.7,60,26.76,117,0.6,214
1720479600000,7,4,3,38.88,26.85,22.9,18.7,60,26.85,117,0.6,214
1720480200000,7,4,3,38.81,26.82,22.8,18.7,60,26.82,117,0.6,214
1720480800000,7,4,3,38.68,26.81,22.8,18.6,60,26.81,117,0.6,214
1720481400000,7,4,3,38.72,26.84,22.8,18.6,60,26.84,117,0.6,214
1720482000000,7,4,3,38.67,26.89,22.8,18.5,60,26.89,117,0.6,214
1720482600000,7,4,3,38.71,26.99,22.7,18.5,60,26.99,117,0.6,214
1720483200000,7,4,3,38.68,27.05,22.8,18.5,60,27.05,117,0.6,214
1720483800000,7,4,3,38.66,27.15,22.8,18.5,60,27.15,117,0.6,214
1720484400000,7,4,3,38.7,27.21,22.7,18.5,60,27.21,117,0.6,214
1720485000000,7,4,3,39.01,27.35,22.8,18.6,60,27.35,118,0.6,215
1720485600000,7,4,3,39.25,27.52,22.8,18.6,60,27.52,118,0.6,215
1720486200000,7,4,3,39.47,27.63,22.6,18.7,60,27.63,118,0.6,215
1720486800000,7,4,3,39.42,27.72,22.8,18.7,61,27.72,118,0.6,216
1720487400000,7,4,3,39.54,27.75,22.9,18.8,61,27.75,118,0.6,216
1720488000000,7,4,3,39.69,27.83,22.9,18.8,61,27.83,118,0.6,216
1720488600000,7,4,3,39.79,27.94,22.7,18.9,61,27.94,118,0.6,216
1720489200000,7,4,3,39.73,28.05,22.8,19,61,28.05,119,0.6,217
1720489800000,7,4,3,39.8,28.22,22.8,19.1,61,28.22,119,0.6,217
1720490400000,7,4,3,39.7,28.37,22.9,19.2,61,28.37,119,0.6,217
1720491000000,7,4,3,39.72,28.64,22.8,19.3,62,28.64,119,0.7,218
1720491600000,7,4,3,39.75,29.18,22.8,19.4,62,29.18,119,0.7,218
1720492200000,7,4,3,39.77,29.56,22.9,19.6,62,29.56,120,0.7,219
1720492800000,7,4,3,39.37,29.6,22.8,19.7,62,29.6,120,0.7,219
1720493400000,7,4,3,39.13,29.41,22.8,19.7,62,29.41,120,0.7,219
1720494000000,7,4,3,38.86,29.25,22.7,19.7,62,29.25,120,0.7,219
1720494600000,7,4,3,38.61,29.06,22.8,19.7,62,29.06,119,0.7,218
1720495200000,7,4,3,38.43,29.01,22.7,19.7,62,29.01,119,0.7,218
1720495800000,7,4,3,38.26,28.77,22.8,19.6,62,28.77,119,0.7,218
1720496400000,7,4,3,38.35,28.54,22.6,19.7,62,28.54,119,0.7,218
1720497000000,7,4,3,38.4,28.47,22.7,19.7,62,28.47,119,0.7,218
1720497600000,7,4,3,38.22,28.45,22.8,19.7,62,28.45,119,0.7,218
1720498200000,7,4,3,38.15,28.39,22.8,19.7,62,28.39,119,0.7,218
1720498800000,7,4,3,38.02,28.3,22.7,19.6,62,28.3,119,0.7,218
1720499400000,7,4,3,37.85,28.17,22.8,19.6,62,28.17,119,0.7,218
1720500000000,7,4,3,37.74,28.06,22.8,19.6,62,28.06,119,0.7,218
1720500600000,7,4,3,37.65,27.98,22.8,19.5,61,27.98,119,0.6,217
1720501200000,7,4,3,37.42,27.86,22.8,19.4,61,27.86,119,0.6,217
1720501800000,7,4,3,37.31,27.72,22.8,19.4,61,27.72,119,0.6,217
1720502400000,7,4,3,37.19,27.57,22.7,19.3,61,27.57,118,0.6,216
1720503000000,7,4,3,37.35,27.4,22.8,19.2,61,27.4,118,0.6,216
1720503600000,7,4,3,37.62,27.04,22.7,19.1,61,27.04,118,0.6,216
1720504200000,7,4,3,37.8,26.7,22.8,18.9,61,26.7,118,0.6,216
1720504800000,7,4,3,37.66,26.34,22.8,18.8,61,26.34,118,0.6,216
1720505400000,7,4,3,37.63,26.06,22.7,18.6,60,26.06,118,0.6,215
1720506000000,7,4,3,37.61,25.82,22.8,18.5,60,25.82,118,0.6,215
1720506600000,7,4,3,37.61,25.64,22.8,18.4,60,25.64,117,0.6,214
1720507200000,7,4,3,37.75,25.5,22.7,18.2,60,25.5,117,0.6,214
1720507800000,7,4,3,37.81,25.34,22.7,18.1,60,25.34,117,0.6,214
1720508400000,7,4,3,37.76,25.19,22.8,18,60,25.19,117,0.6,214
1720509000000,7,4,3,38.03,25.03,22.7,17.9,59,25.03,117,0.6,213
1720509600000,7,4,3,38.1,24.9,22.7,17.7,59,24.9,117,0.6,213
1720510200000,7,4,3,38,24.84,22.7,17.5,59,24.84,117,0.6,213
1720510800000,7,4,3,38.16,24.71,22.8,17.4,59,24.71,116,0.5,212
1720511400000,7,4,3,38.16,24.57,22.8,17.3,59,24.57,116,0.5,212
1720512000000,7,4,3,38.17,24.42,22.8,17.2,59,24.42,116,0.5,211
1720512600000,7,4,3,38.29,24.32,22.8,17.1,59,24.32,116,0.5,211
1720513200000,7,4,3,38.25,24.2,22.8,17,59,24.2,116,0.5,211
1720513800000,7,4,3,38.1,24.04,22.8,16.8,59,24.04,116,0.5,211
1720514400000,7,4,3,38.06,23.9,22.9,16.7,58,23.9,115,0.5,210
1720515000000,7,4,3,38.1,23.83,22.7,16.6,58,23.83,115,0.5,210
1720515600000,7,4,3,38.3,23.75,22.8,16.5,58,23.75,115,0.5,210
1720516200000,7,4,3,38.22,23.69,22.7,16.4,58,23.69,114,0.5,209
1720516800000,7,4,3,38.19,23.61,22.8,16.3,58,23.61,114,0.5,209
1720517400000,7,4,3,38.1,23.51,22.9,16.2,58,23.51,114,0.5,209
1720518000000,7,4,3,38.09,23.42,22.8,16.1,57,23.42,114,0.4,208
